etag	id	date	channel	title	thumb_url	ch_title	tags	duration	view	likes	favorites	comments	topcs
WsMqKRE_rrCPv-bU0l7JZXuBU08	asK0KuFXM74	2023-02-24T08:22:39Z	UCkinYTS9IHqOEwR1Sze2JTw	"한동훈 말 ""듣다 보면 화가 나"" VS ""새로운 스타일"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/asK0KuFXM74/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT59S	16081	201.0	0	82.0	['https://en.wikipedia.org/wiki/Society']
wTNtSQ04-B7_m427BdZS2gnDszA	U8QVhCixF8Y	2023-02-24T08:22:36Z	UCkinYTS9IHqOEwR1Sze2JTw	'이재명 대표-한동훈 장관'의 간접 대화법 #Shorts 풀영상은 #SBS #주영진의뉴스브리핑	https://i.ytimg.com/vi/U8QVhCixF8Y/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT49S	19276	238.0	0	18.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
mTUPPkPjvwx7o3_2_7pp5xd5HLk	2NsaO7NdKFg	2023-02-24T08:22:31Z	UCkinYTS9IHqOEwR1Sze2JTw	"짧고 무미건조한 한마디…""국회의원 이재명 체포동의안 접수"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/2NsaO7NdKFg/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT46S	8693	81.0	0	9.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
iKmo2ZyOzh4Q51DmRkLXdOKBwy0	KKvt0Gld0_E	2023-02-24T08:22:28Z	UCkinYTS9IHqOEwR1Sze2JTw	택시 탔더니…민주 당원 택시 기사님의 따끔한 일침 #Shorts 풀영상은 #SBS #주영진의뉴스브리핑	https://i.ytimg.com/vi/KKvt0Gld0_E/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT51S	6322	78.0	0	16.0	['https://en.wikipedia.org/wiki/Society']
5eTyxCURJ4AFGPDidJhXPbviUv8	jGSFUy00p-o	2023-02-24T00:30:56Z	UCkinYTS9IHqOEwR1Sze2JTw	[날씨]오늘(24일) 아침 탁하고 내일 아침 추워요 2/24(금)	https://i.ytimg.com/vi/jGSFUy00p-o/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT50S	3302	43.0	0	1.0	NA
ZQtcgoQGmKLzVhIEGrwp5N5RUUs	7s9VONnayPw	2023-02-23T11:23:03Z	UCkinYTS9IHqOEwR1Sze2JTw	64세 최고령 토익 만점자의 비결은? #주영진의뉴스브리핑 #shorts	https://i.ytimg.com/vi/7s9VONnayPw/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT56S	6719	100.0	0	4.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
y2wHdebiOGsk9jZX-kL5RienJIA	CTKT-YG--RY	2023-02-23T11:21:32Z	UCkinYTS9IHqOEwR1Sze2JTw	"'대통령과 공천 협의?' ...""김기현 답변 위험하다""는 패널들 #주영진의뉴스브리핑 #shorts"	https://i.ytimg.com/vi/CTKT-YG--RY/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT57S	9363	137.0	0	10.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
ZBoxW6aNLfOHNPN16sSiy8gyync	WVFp_xc0rz8	2023-02-23T11:16:36Z	UCkinYTS9IHqOEwR1Sze2JTw	다시 보는 박근혜 '공천 개입 유죄' 판결문... 그 내용은? #주영진의뉴스브리핑 #shorts	https://i.ytimg.com/vi/WVFp_xc0rz8/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT56S	4074	65.0	0	6.0	['https://en.wikipedia.org/wiki/Society']
aa8JDrI0tLhxTOj6E8Fios20UW0	4-hpLS_nweY	2023-02-23T10:59:45Z	UCkinYTS9IHqOEwR1Sze2JTw	설훈이 말한 '3월 2일'... 이재명의 결단 요구? #주영진의뉴스브리핑 #shorts	https://i.ytimg.com/vi/4-hpLS_nweY/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT59S	7335	85.0	0	6.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
zKdYl_JLHEYdkNV1H0qjovquvRA	cLEu_qouvCY	2023-02-23T10:52:18Z	UCkinYTS9IHqOEwR1Sze2JTw	이재명 대표 입장에서 가장 아픈 지적은? #주영진의뉴스브리핑 #shorts	https://i.ytimg.com/vi/cLEu_qouvCY/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT47S	8093	136.0	0	21.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
REzfEwLIWxc26yuNdL8oArRPJ4M	1poMFm8dGC4	2023-02-23T10:26:33Z	UCkinYTS9IHqOEwR1Sze2JTw	"""김 교수 지지후보 결정하셨나요?""...들통난 속마음? #주영진의뉴스브리핑 #shorts"	https://i.ytimg.com/vi/1poMFm8dGC4/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT30S	7386	87.0	0	6.0	['https://en.wikipedia.org/wiki/Society']
RQgSt-8lelk76oHXSjr6p1YulwU	MS99MyvuiZg	2023-02-23T00:43:53Z	UCkinYTS9IHqOEwR1Sze2JTw	[날씨] 포근해진 기온…일교차 주의하세요 2/23(목)	https://i.ytimg.com/vi/MS99MyvuiZg/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT31S	2232	35.0	0	0.0	NA
1qFRbJukNmWINtAh1FsIq-Z7GWw	Q-cDZVMyH60	2023-02-22T08:09:24Z	UCkinYTS9IHqOEwR1Sze2JTw	"조정훈의 쓴소리 ""국민들에게 박수받을 시간 5일 남아"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/Q-cDZVMyH60/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT48S	4717	143.0	0	36.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
XrPtPTbsNH7tjO0OX8wkVspMZjg	GRc4eeoMLG8	2023-02-22T08:08:32Z	UCkinYTS9IHqOEwR1Sze2JTw	"조정훈의 쓴소리 ""이재명 대표 이야기…지겹네요"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/GRc4eeoMLG8/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT59S	9632	298.0	0	32.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
Z9f87txIpfSz2i0Tnm5ykgJD-ps	lrtlZ-OLTnY	2023-02-22T08:07:50Z	UCkinYTS9IHqOEwR1Sze2JTw	국민의힘이 정말 원하는 건…체포동의안 부결? #Shorts 풀영상은 #SBS #주영진의뉴스브리핑	https://i.ytimg.com/vi/lrtlZ-OLTnY/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT50S	8219	107.0	0	8.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
u0MFGCWKtS_uS-UoYOKvNP1NFvI	eYMGEva5t1I	2023-02-22T08:07:13Z	UCkinYTS9IHqOEwR1Sze2JTw	"유동규 폭로에…""약발 떨어지니"" vs ""당연한 자기 구명"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/eYMGEva5t1I/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT59S	7318	128.0	0	28.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
R35DZYWBA1z-JGMeFLjyjzSaWYc	EQB8fV4fjSk	2023-02-22T02:29:05Z	UCkinYTS9IHqOEwR1Sze2JTw	생방송 중 긴급 대피…카메라맨도 황급히 (링크는 댓글에)	https://i.ytimg.com/vi/EQB8fV4fjSk/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT21S	18576	100.0	0	18.0	NA
TFhH3K_I9lLaR9kxVPvYSdrfQcI	hK5yiHywI3Q	2023-02-22T00:13:23Z	UCkinYTS9IHqOEwR1Sze2JTw	[날씨] 낮부터 추위 풀려요…그런데 미세먼지가 또 2/22(수)	https://i.ytimg.com/vi/hK5yiHywI3Q/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT37S	3026	36.0	0	1.0	NA
xZcYXPHaNAxcR-z5A72eIf7bbgo	5BqEKRN_nBY	2023-02-21T08:18:37Z	UCkinYTS9IHqOEwR1Sze2JTw	규모 6.3 여진에 추가 매몰…최소 8명 숨져 (링크는 댓글에)	https://i.ytimg.com/vi/5BqEKRN_nBY/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT28S	7499	66.0	0	4.0	NA
3hf4654JYBfSqCRk0wDwnc7r4b0	6X_0-9DPYao	2023-02-21T08:13:53Z	UCkinYTS9IHqOEwR1Sze2JTw	"역린 된 울산 땅…""지금 땅값이 얼만지 말해줘요"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/6X_0-9DPYao/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT47S	7471	79.0	0	12.0	['https://en.wikipedia.org/wiki/Society']
8oEmnuylRSPnraye46zNVPIqpVY	6GHYmuYkS1o	2023-02-21T08:13:10Z	UCkinYTS9IHqOEwR1Sze2JTw	"""소수자는 다른 것일 뿐…인권 최후 보루 법원의 책무"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/6GHYmuYkS1o/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT49S	4320	26.0	0	9.0	['https://en.wikipedia.org/wiki/Society']
UAKCfmHo_Rqqmd3wwCCPOsLn7T8	2mYRngQuIyw	2023-02-21T08:12:31Z	UCkinYTS9IHqOEwR1Sze2JTw	"친명좌장 정성호, ""30분 대화…두세 문장 뽑아 각색"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/2mYRngQuIyw/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT53S	4709	50.0	0	3.0	['https://en.wikipedia.org/wiki/Society']
CfsHezKFpEYGDd46s9rH7blLm5k	BjsVIvw7N3A	2023-02-21T08:11:53Z	UCkinYTS9IHqOEwR1Sze2JTw	"'바이든 vs 날리면'을 김기현이 먼저? ""굳이 왜…"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/BjsVIvw7N3A/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT46S	5719	66.0	0	12.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
d8LPtJ3ueZkFZseJTdU5Pqur3v0	4UP83mWrIHI	2023-02-21T08:10:43Z	UCkinYTS9IHqOEwR1Sze2JTw	"이재명 수사, ""사법 영역에 놔둬야"" vs ""수사 내용 왜 유출해"" #Shorts 풀영상은 #SBS #주영진의뉴스브리핑"	https://i.ytimg.com/vi/4UP83mWrIHI/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT59S	5697	73.0	0	6.0	['https://en.wikipedia.org/wiki/Society']
AmsRr3V3TuQDe5vCPU46YSR0Eks	L4f7_nUwjdU	2023-02-21T07:19:16Z	UCkinYTS9IHqOEwR1Sze2JTw	담배 밀수범 추적하다…뜻밖의 '필로폰' 적발 (링크는 댓글에)	https://i.ytimg.com/vi/L4f7_nUwjdU/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT40S	5428	46.0	0	6.0	NA
y10AeMUPPG4vKSIWFZHlry7_wdw	v5ZKtw8WEjQ	2023-02-21T00:24:37Z	UCkinYTS9IHqOEwR1Sze2JTw	CCTV 담긴 어머니의 마지막…간호사가 투약한 건 (링크는 댓글에)	https://i.ytimg.com/vi/v5ZKtw8WEjQ/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT24S	12889	93.0	0	13.0	NA
uHcClZo1pchn0nYYKGD6zse8kgI	-K1448d_DYQ	2023-02-21T00:18:36Z	UCkinYTS9IHqOEwR1Sze2JTw	"[날씨] 찬 바람이 강해요…""무조건 따뜻한 옷"" 2/21(화)"	https://i.ytimg.com/vi/-K1448d_DYQ/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT32S	3092	41.0	0	1.0	NA
lwoNNJf1rBWajVP3wD5I2HuIsAQ	v_Gb0M8eLOM	2023-02-20T09:56:41Z	UCkinYTS9IHqOEwR1Sze2JTw	"고모 김여정-조카 김주애... ""서열관계 정리, 할 일은 해"" #주영진의뉴스브리핑 #shorts"	https://i.ytimg.com/vi/v_Gb0M8eLOM/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT54S	7468	67.0	0	4.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
01aNkRyU5TushqdjZSacBw9QKQA	1HXE6_T3NXY	2023-02-20T09:44:36Z	UCkinYTS9IHqOEwR1Sze2JTw	김여정 동무의 남한 언론 모니터... 저인망 싹쓸이급? #주영진의뉴스브리핑 #shorts	https://i.ytimg.com/vi/1HXE6_T3NXY/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT54S	4898	39.0	0	0.0	['https://en.wikipedia.org/wiki/Society']
18uFbSwh8m0H0TJJf9TJr6fEKnU	zISRYEUlWxQ	2023-02-20T09:42:47Z	UCkinYTS9IHqOEwR1Sze2JTw	"이재명 기소되면 직무정지? ""과하다"" VS ""여론을 봐야"" #주영진의뉴스브리핑 #shorts"	https://i.ytimg.com/vi/zISRYEUlWxQ/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT58S	13169	145.0	0	18.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
7fu8isbwP3mOkcmEJzpOWweVAf4	Ph1Lkl6m7Fk	2023-02-20T09:40:57Z	UCkinYTS9IHqOEwR1Sze2JTw	황교안의 무차별 공격에도 김기현은 묵언수행? #주영진의뉴스브리핑 #shorts	https://i.ytimg.com/vi/Ph1Lkl6m7Fk/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT58S	5503	61.0	0	6.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
qWwwOhgiGvgpIVjnvxrx4U-DfJI	G0U63l9x4S8	2023-02-20T09:40:07Z	UCkinYTS9IHqOEwR1Sze2JTw	서민의 벗 '소주'... 한 병 6천 원? 덜덜덜 #주영진의뉴스브리핑 #shorts	https://i.ytimg.com/vi/G0U63l9x4S8/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT58S	5430	38.0	0	10.0	NA
UvUH8Ll8GEIXsazjo39BldpnDf0	FB99UbvP7CU	2023-02-20T09:15:00Z	UCkinYTS9IHqOEwR1Sze2JTw	[날씨] 아직은 겨울…내일 서울 체감 -10도 2/20(월)	https://i.ytimg.com/vi/FB99UbvP7CU/hqdefault.jpg	SBS 뉴스	['SBS NEWS', 'SBS뉴스', 'sbs뉴스', 'sbs8뉴스', '에스비에스', 'sbs 뉴스', 'SBS', '실시간', 'sbs 실시간', 'SBS 8뉴스', 'SBS 8시뉴스', 'SBS LIVE', 'sbs live', 'sbs 생중계', 'sbs 온에어', 'SBS 모닝와이드', 'sbs모바일24', '모바일24', 'sbsmobile24', 'sbs24시', 'sbs라이브']	PT19S	3303	40.0	0	1.0	NA
