index	videoId	title	thumbnails	viewCount	frame0Thumbnails	timestamp	channelHandle	channelId	channelTitle	channelThumbnails	duration
39	RtLw0TJjsFI	이 가격에 양심 파는 곳, 어디? '짝퉁의 성지'된 폐쇄형 SNS #Shorts / (2023.02.17/뉴스프리데스크/MBC)	[{'url': 'https://i.ytimg.com/vi/RtLw0TJjsFI/hq2.jpg?sqp=-oaymwEkCMoBEOgCSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCPMgEyMg8XpDIwprW_2jq9MnTmaQ', 'width': 202, 'height': 360}]	4100	[{'url': 'https://i.ytimg.com/vi/RtLw0TJjsFI/frame0.jpg', 'width': 270, 'height': 480}]						48 seconds
40	0qwPbkgOYWU	한미 긴급 공군연합훈련..ICBM에 전략폭격기 출격 #Shorts (2023.02.20/MBC News)	[{'url': 'https://i.ytimg.com/vi/0qwPbkgOYWU/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBbefShp413WmNGGYFzpbLcdFZrLQ', 'width': 405, 'height': 720}]	17000	[{'url': 'https://i.ytimg.com/vi/0qwPbkgOYWU/frame0.jpg', 'width': 1080, 'height': 1920}]						1 minute
41	vZ3KvHM2ewE	미리보는오늘/이재명 체포동의안 국회 제출 등  #Shorts (2023.02.20/MBC News)	[{'url': 'https://i.ytimg.com/vi/vZ3KvHM2ewE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLA9X1ijzpvwid5SW_XMDa4vbVcbDw', 'width': 405, 'height': 720}]	7500	[{'url': 'https://i.ytimg.com/vi/vZ3KvHM2ewE/frame0.jpg', 'width': 1080, 'height': 1920}]						1 minute
42	FqxE0Hydpl4	30여만 명 학력평가 성적 유출..’해킹’ 수사 착수  #Shorts (2023.02.20/MBC News)	[{'url': 'https://i.ytimg.com/vi/FqxE0Hydpl4/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBNcLQiuhOU2qluavUq_iLQIhT66w', 'width': 405, 'height': 720}]	4300	[{'url': 'https://i.ytimg.com/vi/FqxE0Hydpl4/frame0.jpg', 'width': 1080, 'height': 1920}]						51 seconds
43	N7ZqrDVRgDM	소주 1병 ‘6천 원’ 시대 열리나..올해 또 오른다  #Shorts (2023.02.20/MBC News)	[{'url': 'https://i.ytimg.com/vi/N7ZqrDVRgDM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLB_CzcaiMsQklwMFbI9nLIH3EY5TA', 'width': 405, 'height': 720}]	7200	[{'url': 'https://i.ytimg.com/vi/N7ZqrDVRgDM/frame0.jpg', 'width': 1080, 'height': 1920}]						1 minute
44	D913CUg-XMQ	심야 리조트서 “불이야”..투숙객 170여 명 대피  #Shorts (2023.02.20/MBC News)	[{'url': 'https://i.ytimg.com/vi/D913CUg-XMQ/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLD898ZbWL44hvWumQHVCfJprieVfQ', 'width': 405, 'height': 720}]	4900	[{'url': 'https://i.ytimg.com/vi/D913CUg-XMQ/frame0.jpg', 'width': 1080, 'height': 1920}]						50 seconds
45	qL8wZFooh2o	2023년 2월 20일 (월) 오늘의 주요 뉴스 #Shorts	[{'url': 'https://i.ytimg.com/vi/qL8wZFooh2o/hq720_2.jpg?sqp=-oaymwEkCJgDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLC8Mre1Yg7iZWe5QrKc3WB_aoZqrw', 'width': 408, 'height': 720}]	4400	[{'url': 'https://i.ytimg.com/vi/qL8wZFooh2o/frame0.jpg', 'width': 610, 'height': 1076}]						44 seconds
46	h_TvaUfo61o	#Shorts /美, 권도형 기소..“비트코인 1만 개 빼돌려 현금화” (2023.02.18/MBC News)	[{'url': 'https://i.ytimg.com/vi/h_TvaUfo61o/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBX28AYc2fgOr6gcak4JEfxxhNBQQ', 'width': 405, 'height': 720}]	20000	[{'url': 'https://i.ytimg.com/vi/h_TvaUfo61o/frame0.jpg', 'width': 1080, 'height': 1920}]						54 seconds
47	fnSpz3i1A7Y	#Shorts /생존자 8명 구조 성과..한국 긴급구호대 1진 귀국 (2023.02.18/MBC News)	[{'url': 'https://i.ytimg.com/vi/fnSpz3i1A7Y/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLArwq2T5dnlunkJwpOpr8pxsdzngg', 'width': 405, 'height': 720}]	29000	[{'url': 'https://i.ytimg.com/vi/fnSpz3i1A7Y/frame0.jpg', 'width': 1080, 'height': 1920}]						1 minute
0	imBDZe0s_tY	2023년 2월 18일 (토) 오늘의 주요 뉴스 #Shorts	[{'url': 'https://i.ytimg.com/vi/imBDZe0s_tY/hq720_2.jpg?sqp=-oaymwEkCJgDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDSCBsYwMu1SP9A6mEINlXj5NroFg', 'width': 408, 'height': 720}]	11000	[{'url': 'https://i.ytimg.com/vi/imBDZe0s_tY/frame0.jpg', 'width': 610, 'height': 1076}]						49 seconds
1	MIRS77nX-2Y	#Shorts / [이 시각 세계] 급류에 휩쓸린 소 떼, 주인 목소리 듣고 헤엄쳐 나와 (2023.02.17/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/MIRS77nX-2Y/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLClq2GYXVPxTbP5RSAt40uQUONB_w', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/MIRS77nX-2Y/frame0.jpg', 'width': 1080, 'height': 1920}]						31 seconds
2	15xQoC0OV6Q	#Shorts /금리 인상에도 증시 호조, 이유는? (2023.02.17/MBC News)	[{'url': 'https://i.ytimg.com/vi/15xQoC0OV6Q/hq2.jpg?sqp=-oaymwEkCMoBEOgCSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCyOjplMGmAYzBn5CysRHgIWAZ0dw', 'width': 202, 'height': 360}]	4600	[{'url': 'https://i.ytimg.com/vi/15xQoC0OV6Q/frame0.jpg', 'width': 270, 'height': 480}]						59 seconds
3	W30rlrt-1BA	#Shorts /경기 침체 예상에도 투자하라? 명분보다 ‘실리’택할 필요(2023.02.17/MBC News)	[{'url': 'https://i.ytimg.com/vi/W30rlrt-1BA/hq2.jpg?sqp=-oaymwEkCMoBEOgCSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAfekxMz6QTpov0uh9Y9CF8LsNI4Q', 'width': 202, 'height': 360}]	2500	[{'url': 'https://i.ytimg.com/vi/W30rlrt-1BA/frame0.jpg', 'width': 270, 'height': 480}]						59 seconds
4	keicXIflsoI	"#Shorts / [와글와글] ""저를 따라오세요""‥구호팀 데려온 개 (2023.02.17/뉴스투데이/MBC)"	[{'url': 'https://i.ytimg.com/vi/keicXIflsoI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBPek6m6-dapgKTMfITmzBlFxlk-w', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/keicXIflsoI/frame0.jpg', 'width': 1080, 'height': 1920}]						40 seconds
5	Z8hGD51NDZo	#Shorts / [와글와글] 틱톡에도 북한 일상‥조회 수 폭발한 영상은? (2023.02.17/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/Z8hGD51NDZo/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDckPBZ7GKCHtO549vHDt-llserSw', 'width': 405, 'height': 720}]	8100	[{'url': 'https://i.ytimg.com/vi/Z8hGD51NDZo/frame0.jpg', 'width': 1080, 'height': 1920}]						47 seconds
6	J5S8I15cMxw	#Shorts /”고마워 형”..한국 구호대 텐트에 적힌 감사 인사(2023.02.17/MBC News)	[{'url': 'https://i.ytimg.com/vi/J5S8I15cMxw/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAh9klme1XLrXTG933UCWuFHWJSNQ', 'width': 405, 'height': 720}]	34000	[{'url': 'https://i.ytimg.com/vi/J5S8I15cMxw/frame0.jpg', 'width': 1080, 'height': 1920}]						58 seconds
7	Sdl_uicrOA0	#Shorts / [와글와글] 침몰된 '타이타닉' 첫 발견 영상‥37년 만에 공개 (2023.02.17/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/Sdl_uicrOA0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCZ_AwaUegtxTZHIf7yIP-QCT0Svw', 'width': 405, 'height': 720}]	8000	[{'url': 'https://i.ytimg.com/vi/Sdl_uicrOA0/frame0.jpg', 'width': 1080, 'height': 1920}]						38 seconds
8	VFs9Txbpek8	#Shorts /92세 국내 최고령 박사 탄생..모두 웃게 만든 ‘이상숙 선생’ 졸업소감 (2023.02.17/MBC News)	[{'url': 'https://i.ytimg.com/vi/VFs9Txbpek8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCshlDTPFSRY7eJGcKoaBs004VRKQ', 'width': 405, 'height': 720}]	10000	[{'url': 'https://i.ytimg.com/vi/VFs9Txbpek8/frame0.jpg', 'width': 1080, 'height': 1920}]						1 minute
9	vxZPGM2iHmI	#Shorts / [이 시각 세계] 테슬라 '완전자율주행' 결함‥36만여 대 리콜 (2023.02.17/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/vxZPGM2iHmI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBPZFnNZCTs9G6TpNLYL3THPZk60g', 'width': 405, 'height': 720}]	5500	[{'url': 'https://i.ytimg.com/vi/vxZPGM2iHmI/frame0.jpg', 'width': 1080, 'height': 1920}]						38 seconds
10	GxZdxcyz308	#Shorts / 미국, 생산자물가도 다시 꿈틀‥금리 또 오르나? (2023.02.17/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/GxZdxcyz308/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCKVFiZJpqJPmwTpJBsBXEV8USwjA', 'width': 405, 'height': 720}]	8400	[{'url': 'https://i.ytimg.com/vi/GxZdxcyz308/frame0.jpg', 'width': 1080, 'height': 1920}]						59 seconds
11	0eer-3cF1Wg	"#Shorts / ""6백만 원대 가스비가 1천 3백만 원?"" 곳곳에서 비명 (2023.02.16/뉴스데스크/MBC)"	[{'url': 'https://i.ytimg.com/vi/0eer-3cF1Wg/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBq7vEpbBbCYjVq2z9ULSGtttKcVA', 'width': 405, 'height': 720}]	16000	[{'url': 'https://i.ytimg.com/vi/0eer-3cF1Wg/frame0.jpg', 'width': 1080, 'height': 1920}]						59 seconds
12	CTEVoP6GULM	#Shorts / 에스파 노래에 '나무심기'?‥'선생님' 뗀 SM의 폭로전 (2023.02.16/뉴스데스크/MBC)	[{'url': 'https://i.ytimg.com/vi/CTEVoP6GULM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBDGiq3XSSLQD10s0Ky1qthgfRhrQ', 'width': 405, 'height': 720}]	9400	[{'url': 'https://i.ytimg.com/vi/CTEVoP6GULM/frame0.jpg', 'width': 1080, 'height': 1920}]						53 seconds
13	N37DNJ3m76I	"#Shorts / ""고객은 뒷전""‥장관 sns 경고에 대한항공 '추가혜택' 검토 (2023.02.16/뉴스데스크/MBC)"	[{'url': 'https://i.ytimg.com/vi/N37DNJ3m76I/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCQZQihumXW-qppdDfUUTfVYhMH3w', 'width': 405, 'height': 720}]	6600	[{'url': 'https://i.ytimg.com/vi/N37DNJ3m76I/frame0.jpg', 'width': 1080, 'height': 1920}]						59 seconds
14	zMtn7YpoOCg	"#Shorts / ""데이터 30기가 제공? 글쎄요‥"" 대통령실도 ""생색내기"" 비판 (2023.02.16/뉴스데스크/MBC)"	[{'url': 'https://i.ytimg.com/vi/zMtn7YpoOCg/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLC6My4Nd9yMRrTibAloZNFt6-aWDw', 'width': 405, 'height': 720}]	4800	[{'url': 'https://i.ytimg.com/vi/zMtn7YpoOCg/frame0.jpg', 'width': 1080, 'height': 1920}]						59 seconds
15	yem_WS12R50	#Shorts / [와글와글] 개가 절벽 끝으로 뛰어가는 아찔한 영상 논란 (2023.02.16/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/yem_WS12R50/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAeCt8F96t1lPuXruRDZBLrebzzLw', 'width': 405, 'height': 720}]	19000	[{'url': 'https://i.ytimg.com/vi/yem_WS12R50/frame0.jpg', 'width': 1080, 'height': 1920}]						38 seconds
16	qFyPfyLNtLw	"#Shorts / [와글와글] ""뭘 드릴까요?""‥AI 직원의 '멋대로 주문' (2023.02.16/뉴스투데이/MBC)"	[{'url': 'https://i.ytimg.com/vi/qFyPfyLNtLw/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCuJlaPNqM4RdrYBXC7oiJQkMgU0Q', 'width': 405, 'height': 720}]	8700	[{'url': 'https://i.ytimg.com/vi/qFyPfyLNtLw/frame0.jpg', 'width': 1080, 'height': 1920}]						45 seconds
17	RL0QEXWKkG0	#Shorts /[와글와글] 덤프트럭의 무리한 차선 변경 (2023.02.16/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/RL0QEXWKkG0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCWlXUXNSi7PJMHJvKC7av_z94FpQ', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/RL0QEXWKkG0/frame0.jpg', 'width': 1080, 'height': 1920}]						48 seconds
18	NYH-xQg3PUw	#Shorts /헌정사 최초 제1야당 대표 구속영장..”오늘은 윤석열 검사 독재 정권이 검찰권 사유화를 선포한 날”(2023.02.16/MBC News)	[{'url': 'https://i.ytimg.com/vi/NYH-xQg3PUw/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCjZED-_407vk5aADsRoVV8PgoqRA', 'width': 405, 'height': 720}]	21000	[{'url': 'https://i.ytimg.com/vi/NYH-xQg3PUw/frame0.jpg', 'width': 1080, 'height': 1920}]						1 minute
19	K0rVEV8BcFw	"#Shorts / [와글와글] ""토르와 예수님 싸우는 줄""‥벼락 맞은 예수상 (2023.02.16/뉴스투데이/MBC)"	[{'url': 'https://i.ytimg.com/vi/K0rVEV8BcFw/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBtZbmainG-J-LxuqmT3zRaoWuAHg', 'width': 405, 'height': 720}]	18000	[{'url': 'https://i.ytimg.com/vi/K0rVEV8BcFw/frame0.jpg', 'width': 1080, 'height': 1920}]						42 seconds
20	geAM78bV8NE	#Shorts / [와글와글] 영국의 두 남성, 중국 대사관에 '흰색 풍선' 날려 (2023.02.16/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/geAM78bV8NE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBRuU2mJrHv6hdsijtGVMYAdNtw1Q', 'width': 405, 'height': 720}]	11000	[{'url': 'https://i.ytimg.com/vi/geAM78bV8NE/frame0.jpg', 'width': 1080, 'height': 1920}]						59 seconds
21	i37BXYrh8jk	#Shorts /’멍투성이’ 사망 초등학생, 계모•친부 검찰송치..”사죄하는 마음뿐”  (2023.02.16/MBC News)	[{'url': 'https://i.ytimg.com/vi/i37BXYrh8jk/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCU_zRU3-NrgKTl_uESX5Dr3VWEjw', 'width': 405, 'height': 720}]	8100	[{'url': 'https://i.ytimg.com/vi/i37BXYrh8jk/frame0.jpg', 'width': 1080, 'height': 1920}]						52 seconds
22	dli0lQhWQyQ	#Shorts / [이 시각 세계] 미국, 전기차 충전기도 부품 55% 미국산이어야 지원금 (2023.02.16/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/dli0lQhWQyQ/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAh2kGv5Q1zJDVJgkcMIT5Q7UqWiQ', 'width': 405, 'height': 720}]	5100	[{'url': 'https://i.ytimg.com/vi/dli0lQhWQyQ/frame0.jpg', 'width': 1080, 'height': 1920}]						50 seconds
23	IkgeHwvpmvw	#Shorts /이성윤 고검장 1심 무죄..”김학의 출국금지 사건은 윤석열 정치검찰의 악의적 프레임” (2023.02.16/MBC News)	[{'url': 'https://i.ytimg.com/vi/IkgeHwvpmvw/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAumjwAOJE3YPhP7rjgW5WXgM3ZBg', 'width': 405, 'height': 720}]	14000	[{'url': 'https://i.ytimg.com/vi/IkgeHwvpmvw/frame0.jpg', 'width': 1080, 'height': 1920}]						1 minute
24	n9n0MIh62a0	#Shorts / [이 시각 세계] '악마와 입맞춤 하는 푸틴' (2023.02.16/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/n9n0MIh62a0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCBtxlmEeKR-_Ng7OhG8Q3MUirg0A', 'width': 405, 'height': 720}]	5000	[{'url': 'https://i.ytimg.com/vi/n9n0MIh62a0/frame0.jpg', 'width': 1080, 'height': 1920}]						31 seconds
25	3TXmU1atJBc	#Shorts / 실종 초등생 엿새 만에 발견‥경찰, 50대 남성 현행범 체포 (2023.02.15/뉴스데스크/MBC)	[{'url': 'https://i.ytimg.com/vi/3TXmU1atJBc/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAtcG8cxQ1KuXTb0iwQbgmnmWWbgQ', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/3TXmU1atJBc/frame0.jpg', 'width': 1080, 'height': 1920}]						57 seconds
26	6ilfVP6Y1Xw	"#Shorts / ""북한에서 배웠다"" 4.3 발언 사과 거부한 태영호 - 국회 윤리위 제소 (2023.02.15/뉴스데스크/MBC)"	[{'url': 'https://i.ytimg.com/vi/6ilfVP6Y1Xw/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDPUjp3mGyn13aDTx13uDsCR4u-Vw', 'width': 405, 'height': 720}]	8200	[{'url': 'https://i.ytimg.com/vi/6ilfVP6Y1Xw/frame0.jpg', 'width': 1080, 'height': 1920}]						59 seconds
27	CGdsu763E4s	"#Shorts / 비빔밥 한 그릇에 1만 원‥""식당 대신 편의점 가요"" (2023.02.15/뉴스데스크/MBC)"	[{'url': 'https://i.ytimg.com/vi/CGdsu763E4s/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCVJYSvy8vYY1G-SbXPCGQT3W_TUw', 'width': 405, 'height': 720}]	5800	[{'url': 'https://i.ytimg.com/vi/CGdsu763E4s/frame0.jpg', 'width': 1080, 'height': 1920}]						56 seconds
28	IJ5M0YpBGvU	"#Shorts / 시장에 맡기자더니 결국 ""공공요금 동결"" - 여론 악화 때문에? (2023.02.15/뉴스데스크/MBC)"	[{'url': 'https://i.ytimg.com/vi/IJ5M0YpBGvU/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDthnTdpYZi7CCV7jqNoswG4UbnpQ', 'width': 405, 'height': 720}]	5500	[{'url': 'https://i.ytimg.com/vi/IJ5M0YpBGvU/frame0.jpg', 'width': 1080, 'height': 1920}]						56 seconds
29	kgT2GK-nYIU	2023년 2월 16일 (목) 오늘의 주요 뉴스 #Shorts	[{'url': 'https://i.ytimg.com/vi/kgT2GK-nYIU/hq720_2.jpg?sqp=-oaymwEkCJgDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDzSotQ6c_J3H6Ep_qXQrq4sags9A', 'width': 408, 'height': 720}]	3300	[{'url': 'https://i.ytimg.com/vi/kgT2GK-nYIU/frame0.jpg', 'width': 610, 'height': 1076}]						55 seconds
30	PbyzeFtT3uY	"#Shorts / [와글와글] ""중국 기술로 지었어‥어? 한국 기술이네"" (2023.02.15/뉴스투데이/MBC)"	[{'url': 'https://i.ytimg.com/vi/PbyzeFtT3uY/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLD0Li21EjI6Ydxuy82__7RtVBVe2Q', 'width': 405, 'height': 720}]	22000	[{'url': 'https://i.ytimg.com/vi/PbyzeFtT3uY/frame0.jpg', 'width': 1080, 'height': 1920}]						52 seconds
31	E7y8lK5Q2aQ	#Shorts / [이 시각 세계] 필리핀, 중국 함정 '레이저 투사' 공식 항의 (2023.02.15/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/E7y8lK5Q2aQ/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAEJPCfcKPXzAdRZTWXFkvF6PVE1Q', 'width': 405, 'height': 720}]	6700	[{'url': 'https://i.ytimg.com/vi/E7y8lK5Q2aQ/frame0.jpg', 'width': 1080, 'height': 1920}]						44 seconds
32	QizdJWZ1rho	#Shorts / [이 시각 세계] 영국 해협 새벽하늘서 소행성 폭발 (2023.02.15/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/QizdJWZ1rho/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDdNSKcLikbuUZb9iuaQlppykPSsQ', 'width': 405, 'height': 720}]	13000	[{'url': 'https://i.ytimg.com/vi/QizdJWZ1rho/frame0.jpg', 'width': 1080, 'height': 1920}]						27 seconds
33	go4varfrgeE	#Shorts / [와글와글] 밸런타인에 주의하세요‥초콜릿 '배관 막힘' 주의보 (2023.02.15/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/go4varfrgeE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDOg4GkbwZshgpn-SkDfLBqrQZbnw', 'width': 405, 'height': 720}]	19000	[{'url': 'https://i.ytimg.com/vi/go4varfrgeE/frame0.jpg', 'width': 1080, 'height': 1920}]						36 seconds
34	ORouZqmBwb0	#Shorts /융단폭격 맞은 도시처럼 변한 튀르키예 하타이  (2023.02.15/MBC News)	[{'url': 'https://i.ytimg.com/vi/ORouZqmBwb0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDNiAKfm4C5gLOkfr1LVK_mTZUgEA', 'width': 405, 'height': 720}]	8100	[{'url': 'https://i.ytimg.com/vi/ORouZqmBwb0/frame0.jpg', 'width': 1080, 'height': 1920}]						1 minute
35	CpISnws_na8	#Shorts /인터뷰가 끝나고 난 뒤..튀르키예 하타이  (2023.02.15/MBC News)	[{'url': 'https://i.ytimg.com/vi/CpISnws_na8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBs9qOQT4jAW2N-VlRK7IjiKLFGeA', 'width': 405, 'height': 720}]	20000	[{'url': 'https://i.ytimg.com/vi/CpISnws_na8/frame0.jpg', 'width': 1080, 'height': 1920}]						37 seconds
36	JGL9Aqa9EQk	#Shorts / [와글와글] '밸런타인 풍선 수십 개' 달고 운전 (2023.02.15/뉴스투데이/MBC)	[{'url': 'https://i.ytimg.com/vi/JGL9Aqa9EQk/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAdvb24z3bIiDsbCaRFp_av0RZuFw', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/JGL9Aqa9EQk/frame0.jpg', 'width': 1080, 'height': 1920}]						38 seconds
37	-iEADBY4Wek	"#Shorts / [와글와글] 상사 메시지에 '하트', ""확인 표시면 됐다"" ""예의 없다"" (2023.02.15/뉴스투데이/MBC)"	[{'url': 'https://i.ytimg.com/vi/-iEADBY4Wek/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCTCtAsNMEtprP2IRD7NJXZnPgBUA', 'width': 405, 'height': 720}]	4200	[{'url': 'https://i.ytimg.com/vi/-iEADBY4Wek/frame0.jpg', 'width': 1080, 'height': 1920}]						49 seconds
